I

740 Version - made by https://simbad.u-strasbg.fr/simbad/sim-fid from Hipparcos data, for J2025 epoch, 2025 equinox, V-band brightness, all stars down to mag 6.5

 8.4372  -51.810  5.17 71510 
 8.6705  -22.748  5.17 73752 
11.4469  -64.111  5.17 99453 
12.1530  -75.506  5.17 105340 
15.1154  -64.127  5.17 eta Cir
15.2954  -41.582  5.17 135345 
15.4492   15.342  5.17 tau01 Ser
15.4984    1.757  5.17 10 Ser
15.5966   -9.266  5.17 138764 
18.9107  -52.076  5.17 kap Tel
19.1384  -52.301  5.17 rho Tel
19.6235   44.751  5.17 185351 
19.6738    5.456  5.17 sig Aql
21.7227   72.435  5.17 78 Dra
22.6604   56.926  5.17 V416 Lac
23.8097  -50.088  5.17 sig Phe
 0.3741   38.107  5.18 rho And
 4.9362   11.465  5.18 g Ori
 5.7821  -32.298  5.18 mu. Col
 7.0656   24.178  5.18 ome Gem
 7.8053   37.455  5.18 DU Lyn
 8.0008  -60.656  5.18 V460 Car
 8.1737  -44.198  5.18 68217 
 8.3716  -36.565  5.18 70556 
10.5125   -2.868  5.18 del Sex
11.3096    1.873  5.18 75 Leo
12.4260   25.960  5.18 13 Com
14.9588  -60.215  5.18 131342 
16.5510  -61.686  5.18 148291 
20.2764   23.587  5.18 22 Vul
20.5191   75.040  5.18 73 Dra
20.9466   13.818  5.18 17 Del
21.3314   64.978  5.18 6 Cep
21.7151  -13.935  5.18 42 Cap
22.3781  -80.314  5.18 eps Oct
23.3404  -13.322  5.18 94 Aqr
23.8774  -18.770  5.18 i03 Aqr
 0.5271  -23.650  5.19 2696 
 0.8563  -10.510  5.19 phi02 Cet
 1.2507    7.707  5.19 Revati 
 2.4349   50.118  5.19 64 And
 3.4479   64.673  5.19 CQ Cam
 4.3113   53.672  5.19 26764 
 4.5900   -8.181  5.19 47 Eri
 6.4752    0.282  5.19 77 Ori
 6.7189   -9.194  5.19 48217 
 7.0528   -5.760  5.19 52666 
 7.0807  -42.375  5.19 C Pup
 7.4300  -16.252  5.19 58343 
 7.4311   40.622  5.19 66 Aur
 8.6779  -53.144  5.19 74146 
 8.8479  -32.875  5.19 75605 
11.1603  -62.083  5.19 z02 Car
15.7842   62.523  5.19 141653 
17.4659  -50.653  5.19 kap Ara
19.3979   26.312  5.19 3 Vul
20.0140   37.113  5.19 25 Cyg
20.2545   28.772  5.19 21 Vul
22.6591   63.715  5.19 30 Cep
 0.6089   -3.456  5.20 13 Cet
 2.3948  -23.704  5.20 kap For
 4.1426   29.067  5.20 psi Tau
 5.5151  -76.322  5.20 gam Men
 5.9534   59.891  5.20 31 Cam
 6.0019    0.553  5.20 60 Ori
 6.4832   58.400  5.20 5 Lyn
 6.4985  -56.871  5.20 61 Pic
 8.6528  -70.476  5.20 tet Vol
 8.6873  -40.354  5.20 NY Vel
 9.2716   61.318  5.20 c UMa
 9.8047   57.012  5.20 44 Lyn
11.7164  -32.638  5.20 26 Crt
12.9350  -57.304  5.20 mu.02 Cru
13.1151   35.666  5.20 14 CVn
15.1338  -16.352  5.20 nu. Lib
16.3883   33.742  5.20 nu.01 CrB
18.8136   -5.676  5.20 R Sct
21.1322  -32.240  5.20 2 PsA
22.6010  -20.579  5.20 ups Aqr
 0.5241   29.889  5.21 28 And
 1.1489  -41.354  5.21 ups Phe
 2.6906  -54.444  5.21 zet Hor
 4.6477   -2.425  5.21 51 Eri
 5.1295  -63.368  5.21 WZ Dor
 5.3930   41.827  5.21 rho Aur
 6.0907   -6.712  5.21 41335 
 6.4223  -11.545  5.21 44951 
 6.5533   11.525  5.21 46089 
 6.7310   17.619  5.21 26 Gem
 7.8047  -46.672  5.21 63578 
12.3643  -22.355  5.21 zet Crv
12.7814    7.537  5.21 d02 Vir
13.5715  -10.293  5.21 h Vir
18.8525  -20.294  5.21 29 Sgr
21.1337   38.874  5.21 61 Cyg
 0.7663  -21.869  5.22 4247 
 0.8636  -50.851  5.22 rho Phe
 1.3752   28.868  5.22 l Psc
 2.1332   76.233  5.22 49 Cas
 3.0445   52.449  5.22 18537 
 4.2662   10.073  5.22 26793 
 6.8260   48.760  5.22 psi06 Aur
 7.4896    6.889  5.22 eta CMi
 8.0059  -39.367  5.22 65925 
 8.1747  -48.012  5.22 IS Vel
 8.9526   27.830  5.22 rho02 Cnc
 8.9773   15.225  5.22 omi01 Cnc
 9.0179   32.320  5.22 sig03 Cnc
 9.9991  -36.011  5.22 eta Ant
11.2300  -64.306  5.22 97583 
11.4451  -36.201  5.22 99322 
12.9411   65.303  5.22 Taiyi 
13.2889  -20.075  5.22 57 Vir
14.8131  -52.488  5.22 b Lup
15.5193  -46.817  5.22 137709 
15.8593    2.122  5.22 ome Ser
16.8885  -41.271  5.22 151804 
18.8248  -40.377  5.22 mu. CrA
19.1395   32.543  5.22 17 Lyr
21.5062   46.652  5.22 g Cyg
23.3994  -14.902  5.22 97 Aqr
 2.9994   -2.685  5.23 18543 
 3.3127  -62.412  5.23 zet02 Ret
 3.6238  -17.386  5.23 20 Eri
 3.8637   25.653  5.23 23985 
 4.5899   -8.920  5.23 29065 
 5.4108  -13.906  5.23 8 Lep
 5.6149   -4.842  5.23 45 Ori
 7.5566    1.860  5.23 del01 CMi
 8.5973  -58.312  5.23 e01 Car
 8.7133  -45.501  5.23 74371 
 9.2989   -6.459  5.23 23 Hya
10.7902  -64.395  5.23 93549 
10.7996  -56.889  5.23 93563 
13.2138  -43.501  5.23 114474 
14.3620  -61.387  5.23 125158 
14.8202  -26.191  5.23 56 Hya
16.4846   -7.653  5.23 V2105 Oph
16.9322   -6.193  5.23 23 Oph
18.4354  -44.095  5.23 168905 
18.7535   39.640  5.23 eps02 Lyr
18.8469   32.581  5.23 nu. Lyr
19.1704    6.114  5.23 19 Aql
22.7100   40.357  5.23 12 Lac
23.0752   67.344  5.23 218029 
 0.2167  -34.993  5.24 tet Scl
 1.7310   20.389  5.24 107 Psc
 3.8123  -23.799  5.24 tau07 Eri
 4.3671   15.153  5.24 58 Tau
 4.3694  -63.327  5.24 eta Ret
 7.3235  -39.257  5.24 F Pup
 7.4870   21.392  5.24 63 Gem
 7.7941   10.705  5.24 11 CMi
 9.1516   10.566  5.24 kap Cnc
10.3145   -8.195  5.24 eps Sex
10.9120  -20.274  5.24 b03 Hya
11.1407  -42.774  5.24 46 Cen
12.5026   25.775  5.24 ** STFA
14.2090   69.316  5.24 124730 
15.7379  -37.503  5.24 h Lup
16.2539  -11.900  5.24 chi Sco
16.5274   20.426  5.24 s Her
16.8168    5.204  5.24 l Her
17.6691  -54.514  5.24 pi. Ara
18.7524   74.114  5.24 174980 
19.9865  -58.833  5.24 188162 
20.2969   40.444  5.24 193092 
21.7238  -23.149  5.24 41 Cap
23.7583  -18.138  5.24 i01 Aqr
 2.2904   33.474  5.25 7 Tri
 2.8264  -62.703  5.25 nu. Hor
 3.7630   -1.086  5.25 24 Eri
 5.4269   57.565  5.25 16 Cam
 6.3486   -7.835  5.25 7 Mon
 6.5536  -37.717  5.25 46568 
 6.6377   38.423  5.25 UU Aur
 9.2507  -55.674  5.25 79846 
 9.2557  -43.332  5.25 z Vel
 9.3155  -51.157  5.25 K Vel
10.5653   82.430  5.25 90089 
10.8924  -57.374  5.25 94367 
11.6191  -47.780  5.25 C02 Cen
11.7014   21.214  5.25 92 Leo
11.8042   55.489  5.25 102328 
13.4674  -12.837  5.25 i Vir
14.1537   49.341  5.25 13 Boo
15.1166   54.461  5.25 134190 
15.6283    9.928  5.25 16 Ser
15.6454   40.273  5.25 phi Boo
16.4044  -78.725  5.25 del02 Aps
17.4191  -47.490  5.25 iot Ara
18.0576   20.835  5.25 96 Her
18.3987   17.841  5.25 169191 
19.1366   36.141  5.25 iot Lyr
 0.2240  -17.799  5.26 787 
 1.5269   47.135  5.26 49 And
 1.7212  -32.202  5.26 pi. Scl
 2.2335  -30.608  5.26 mu. For
 3.1299   -5.993  5.26 19349 
 4.4485   22.255  5.26 kap02 Tau
 6.6129   28.000  5.26 49 Aur
 6.6455  -32.362  5.26 47536 
 6.8035  -37.959  5.26 x Pup
 6.8841   21.729  5.26 d Gem
 7.5839   15.771  5.26 68 Gem
 8.2607  -62.993  5.26 C Car
 9.9928   12.324  5.26 nu. Leo
10.1569  -65.938  5.26 88323 
10.2392  -51.358  5.26 LW Vel
12.0356  -19.798  5.26 31 Crt
13.8951  -52.934  5.26 N Cen
16.3628   69.051  5.26 148293 
19.0041   13.657  5.26 11 Aql
19.0129   26.267  5.26 176527 
20.3472  -19.039  5.26 sig Cap
21.2440  -39.322  5.26 201772 
22.0962   62.908  5.26 20 Cep
22.1784   86.232  5.26 212710 
22.8149  -19.482  5.26 68 Aqr
23.7293  -15.309  5.26 222643 
 1.1171   21.606  5.27 74 Psc
 2.1287   77.400  5.27 47 Cas
 2.5466    2.377  5.27 15694 
 4.3841   65.198  5.27 27022 
 6.7999  -14.455  5.27 11 CMa
 8.6490  -26.344  5.27 eta Pyx
 9.2944   56.636  5.27 17 UMa
 9.9556   49.701  5.27 31 UMa
10.4952  -64.301  5.27 91056 
11.7830  -45.829  5.27 102232 
11.9331  -25.853  5.27 103462 
12.7095  -13.151  5.27 3676 
14.9299  -24.743  5.27 12 Lib
15.2589   29.073  5.27 chi Boo
17.0422   33.533  5.27 d Her
20.0289   64.891  5.27 e Dra
21.7871   23.065  5.27 12 Peg
22.1013   -0.784  5.27 32 Aqr
 0.1854  -82.085  5.28 gam03 Oct
 1.6761   73.166  5.28 40 Cas
 2.0251   64.742  5.28 11946 
 2.5201  -79.000  5.28 mu. Hyi
 4.0467   -1.481  5.28 35 Eri
 4.4617   31.493  5.28 27971 
 4.7456  -59.687  5.28 kap Dor
 4.8350   56.799  5.28 4 Cam
 5.1548   20.449  5.28 l Tau
 5.3524  -12.292  5.28 nu. Lep
 5.7192  -34.657  5.28 WZ Col
 6.1464  -19.170  5.28 19 Lep
 7.0787  -43.644  5.28 53705 
 7.4282  -31.859  5.28 58535 
 8.3638  -73.481  5.28 eta Vol
 8.8086   -1.990  5.28 74988 
 9.2571   43.113  5.28 36 Lyn
 9.6652   40.126  5.28 42 Lyn
14.1488   43.736  5.28 BY Boo
16.6419   55.967  5.28 150449 
17.0858  -53.272  5.28 eps02 Ara
18.3368   24.458  5.28 105 Her
18.5934  -32.996  5.28 171034 
19.1464  -87.570  5.28 chi Oct
19.3165   11.642  5.28 ome01 Aql
19.3302    1.132  5.28 23 Aql
19.9570   11.492  5.28 phi Aql
 2.3401   28.757  5.29 10 Tri
 2.3871    0.509  5.29 69 Cet
 2.4940   29.780  5.29 12 Tri
 2.6372  -52.436  5.29 eta Hor
 4.2483    7.778  5.29 46 Tau
 5.0401  -71.280  5.29 bet Men
 5.8189   13.907  5.29 133 Tau
 5.9231  -52.631  5.29 40292 
 7.3312  -26.633  5.29 57146 
 7.7606   25.723  5.29 c Gem
 9.2892  -75.000  5.29 80951 
12.3506   48.846  5.29 3 CVn
16.5050  -64.112  5.29 iot TrA
17.4156  -28.165  5.29 43 Oph
20.9898   22.424  5.29 33 Vul
21.4730   37.226  5.29 70 Cyg
21.5612  -41.068  5.29 ksi Gru
21.9081  -82.601  5.29 lam Oct
22.4451  -72.133  5.29 nu. Ind
23.1467   46.523  5.29 4 And
 2.7025   27.167  5.30 33 Ari
 3.0918   -7.504  5.30 rho03 Eri
 3.4167   49.301  5.30 20809 
 4.7236  -50.435  5.30 lam Pic
 4.7448   43.410  5.30 59 Per
 5.7858  -46.589  5.30 38871 
 6.7854  -14.824  5.30 49048 
 6.9472  -22.975  5.30 51283 
 8.1539   21.507  5.30 mu.02 Cnc
 8.4357  -24.129  5.30 71176 
 8.9114  -47.617  5.30 76360 
 9.2989  -39.507  5.30 80170 
10.1886  -12.940  5.30 88215 
19.2086  -68.382  5.30 177389 
19.7026  -16.234  5.30 e01 Sgr
20.0246  -34.628  5.30 tet02 Sgr
20.2976   24.749  5.30 24 Vul
20.4069    5.424  5.30 194013 
21.0759  -38.532  5.30 zet Mic
21.7251    5.795  5.30 7 Peg
22.0772   63.242  5.30 18 Cep
23.6990  -31.935  5.30 mu. Scl
23.8983   11.087  5.30 82 Peg
 1.2064   68.911  5.31 31 Cas
 1.7803  -24.929  5.31 eps Scl
 2.3484   47.494  5.31 c And
 5.6453  -28.676  5.31 nu.02 Col
 7.2182  -40.542  5.31 E Pup
 7.8346  -24.976  5.31 188 Pup
 8.8436   -3.537  5.31 14 Hya
 9.6913  -58.098  5.31 84121 
10.8428   10.412  5.31 l Leo
11.7308   66.606  5.31 3 Dra
12.2560  -45.863  5.31 D Cen
12.4152  -35.551  5.31 x01 Cen
12.7388  -63.195  5.31 110432 
13.4489  -64.615  5.31 116457 
14.8449  -14.252  5.31 mu. Lib
14.9548  -33.956  5.31 131625 
17.5281   -1.082  5.31 158614 
19.7290   11.887  5.31 chi Aql
21.4625   48.945  5.31 204411 
22.4430  -57.672  5.31 212330 
22.8767  -79.991  5.31 ksi Oct
 3.5697   46.139  5.32 36 Per
 4.6420    1.047  5.32 49 Eri
 4.9114    2.548  5.32 5 Ori
 4.9358    7.818  5.32 31296 
 8.3288  -71.594  5.32 kap01 Vol
11.2862   13.171  5.32 n Leo
11.8200    8.107  5.32 4 Vir
12.9574  -56.971  5.32 112244 
14.2679    9.984  5.32 15 Boo
16.4057  -49.629  5.32 147152 
20.2139  -36.036  5.32 191408 
21.1665  -21.092  5.32 chi Cap
21.2855  -15.066  5.32 29 Cap
 0.7081   39.596  5.33 32 And
 0.9546  -11.132  5.33 phi03 Cet
 4.0845    5.503  5.33 40 Tau
 4.3345  -44.209  5.33 27588 
 5.3415    2.620  5.33 21 Ori
 5.5933    3.782  5.33 38 Ori
 6.2810   16.133  5.33 f02 Ori
 6.3966   53.438  5.33 45 Aur
 6.6760   39.878  5.33 psi03 Aur
 6.8158   57.140  5.33 13 Lyn
 8.2545   68.397  5.33 55 Cam
 8.5692   20.354  5.33 eta Cnc
 8.8485  -66.887  5.33 76143 
10.4098  -38.137  5.33 90132 
13.2587  -20.062  5.33 55 Vir
13.3083   13.545  5.33 115478 
14.4374  -24.918  5.33 126218 
15.7161   12.769  5.33 chi Ser
16.8986   31.662  5.33 53 Her
19.8341  -56.300  5.33 nu. Tel
19.8923  -39.809  5.33 V3961 Sgr
20.0713  -66.873  5.33 mu.02 Pav
20.9215  -39.715  5.33 198716 
22.3023  -12.706  5.33 42 Aqr
 1.1383  -61.642  5.34 iot Tuc
 1.4601   19.302  5.34 rho Psc
 1.7874   -5.609  5.34 10824 
 2.9216   38.438  5.34 20 Per
 3.0656   -7.589  5.34 rho02 Eri
 3.7834    6.127  5.34 u Tau
 5.5522  -64.211  5.34 G Dor
 5.5659   -1.576  5.34 36591 
 5.5799   -1.140  5.34 VV Ori
 5.8762   -7.513  5.34 55 Ori
 6.1385   38.478  5.34 40 Aur
 6.2561   65.710  5.34 36 Cam
 7.2607    3.067  5.34 55751 
 7.2720  -30.732  5.34 56342 
 8.1401  -20.628  5.34 67456 
 8.5503   18.008  5.34 tet Cnc
 9.6192   35.696  5.34 11 LMi
10.7865  -64.647  5.34 93540 
11.7060   34.060  5.34 61 UMa
12.0205    3.516  5.34 b Vir
12.1592  -48.832  5.34 E Cen
15.2739    4.848  5.34 3 Ser
17.2274   10.557  5.34 37 Oph
18.0731  -24.280  5.34 7 Sgr
18.4096  -36.655  5.34 V4050 Sgr
19.2339   -7.896  5.34 20 Aql
19.5917   42.468  5.34 184875 
21.8556   17.403  5.34 13 Peg
22.2318   34.729  5.34 210889 
22.3585   -7.695  5.34 rho Aqr
23.7145  -17.889  5.34 103 Aqr
 2.0393  -29.883  5.35 pi. For
 4.3516   21.832  5.35 56 Tau
 4.7904   11.749  5.35 30210 
 6.2987   59.989  5.35 40 Cam
 6.3339   -9.402  5.35 43993 
 7.6122   30.904  5.35 60318 
 7.9631  -43.569  5.35 65460 
 8.0523   73.847  5.35 64307 
 8.2128   -7.849  5.35 68312 
 9.2768   14.836  5.35 pi.02 Cnc
 9.7515   13.906  5.35 psi Leo
10.7875   30.550  5.35 42 LMi
11.5068   39.199  5.35 57 UMa
12.5186   58.268  5.35 74 UMa
12.8247   83.277  5.35 112028 
13.4060  -17.865  5.35 63 Vir
16.9412   18.395  5.35 54 Her
17.6214   48.572  5.35 y Her
18.9677  -42.677  5.35 175219 
20.0197   17.586  5.35 13 Sge
23.3857   31.950  5.35 64 Peg
23.6727   50.610  5.35 18 And
 0.8711   64.383  5.36 4775 
 2.4266  -60.201  5.36 lam Hor
 2.5572   -0.926  5.36 75 Cet
 3.3779   21.235  5.36 tau01 Ari
 6.1314   -4.198  5.36 41692 
 6.2031   58.929  5.36 37 Cam
 7.4082  -27.884  5.36 58215 
 7.4393   11.619  5.36 1 CMi
 7.5304   49.618  5.36 22 Lyn
 7.7659   50.372  5.36 50 Cam
 7.7753  -34.223  5.36 171 Pup
 8.7123   45.744  5.36 34 Lyn
 9.3872  -80.894  5.36 iot Cha
11.6625    7.996  5.36 ome Vir
14.7883  -62.980  5.36 129422 
15.0136  -76.761  5.36 R Aps
15.6726  -19.382  5.36 41 Lib
17.3531   25.514  5.36 157087 
17.9405   26.048  5.36 89 Her
18.0116  -30.253  5.36 15035 
18.3205  -56.012  5.36 167128 
18.7591   75.462  5.36 50 Dra
19.9526   16.703  5.36 10 Sge
22.2144   60.883  5.36 210939 
23.1021  -53.830  5.36 kap Gru
 0.3648    8.329  5.37 d Psc
 0.5651   20.432  5.37 52 Psc
 2.6218   34.795  5.37 15 Tri
 4.6743    7.919  5.37 29499 
 5.0578  -49.117  5.37 eta01 Pic
 5.3441   33.772  5.37 IQ Aur
 7.3543  -52.134  5.37 57917 
 7.9520   19.816  5.37 85 Gem
 9.5509   34.991  5.37 8 LMi
11.2283  -49.237  5.37 97495 
12.4032  -57.815  5.37 107696 
13.0143   66.463  5.37 9 Dra
13.7283  -58.913  5.37 118978 
15.3802   32.845  5.37 50 Boo
15.4399  -39.797  5.37 ups Lup
15.9233  -24.606  5.37 142165 
16.5254  -46.296  5.37 148379 
18.2784  -20.719  5.37 15 Sgr
18.3598  -15.819  5.37 168415 
18.5164   -1.967  5.37 c Ser
18.7975  -22.364  5.37 28 Sgr
19.3030  -45.420  5.37 179886 
20.4427   81.506  5.37 75 Dra
20.7721   80.645  5.37 199437 
21.4262  -20.744  5.37 33 Cap
22.1897  -33.891  5.37 210271 
22.3620    5.916  5.37 30 Peg
 0.4365   61.969  5.38 12 Cas
 0.7255  -65.331  5.38 rho Tuc
 0.7977   15.611  5.38 57 Psc
 2.8498  -27.839  5.38 gam02 For
 3.9630   47.942  5.38 24504 
 4.0649   -0.203  5.38 25457 
 4.3624  -20.582  5.38 27616 
 4.4018   25.686  5.38 chi Tau
 4.7636   11.191  5.38 30034 
 5.6164   24.054  5.38 121 Tau
 6.4210  -69.704  5.38 pi.02 Dor
 6.7913  -51.295  5.38 49689 
 6.9214   59.416  5.38 14 Lyn
10.6055  -39.692  5.38 U Ant
12.5813   33.110  5.38 109317 
14.5338  -49.629  5.38 126983 
15.9244   43.067  5.38 2 Her
16.1609  -26.392  5.38 144690 
16.1859   -3.531  5.38 145206 
16.4287  -39.249  5.38 147513 
18.5752   52.374  5.38 171779 
18.9728  -37.309  5.38 V686 CrA
18.9893   17.396  5.38 FF Aql
19.0143   50.570  5.38 LV Dra
19.0913   53.436  5.38 51 Dra
20.5856   13.114  5.38 eta Del
21.3226  -17.879  5.38 30 Cap
21.4795   27.719  5.38 35 Vul
21.6166   45.487  5.38 W Cyg
22.2023   50.948  5.38 210715 
 1.0657  -46.263  5.39 6245 
 1.9133   40.852  5.39 55 And
 3.8645   70.945  5.39 23277 
 4.2060   26.544  5.39 p Tau
 4.5339   13.777  5.39 83 Tau
 5.0171  -10.228  5.39 63 Eri
 6.3082    9.931  5.39 l Ori
 6.8526  -70.994  5.39 iot Vol
 7.1309  -11.334  5.39 53974 
 7.4081  -32.252  5.39 58286 
 7.4994  -38.865  5.39 y Pup
 7.7024  -38.593  5.39 62226 
 8.1434   79.406  5.39 64486 
 9.2938  -68.795  5.39 128 Car
 9.5049   45.490  5.39 Intercrus 
11.4220    1.270  5.39 79 Leo
14.4603   19.116  5.39 f Boo
14.6628   44.297  5.39 33 Boo
14.9681  -52.909  5.39 c Lup
15.3718    0.626  5.39 6 Ser
15.7898   -1.881  5.39 25 Ser
16.3905   33.647  5.39 nu.02 CrB
16.4974    0.611  5.39 148513 
16.5573  -41.869  5.39 148688 
16.9333   20.920  5.39 152815 
17.1487   35.904  5.39 c Her
17.3599   32.437  5.39 w Her
17.4150  -70.145  5.39 iot Aps
18.5453  -32.970  5.39 170479 
18.6276    9.144  5.39 171802 
18.8890   21.457  5.39 112 Her
19.1047   -3.992  5.39 h Aql
19.8692  -10.698  5.39 51 Aql
19.8711  -72.439  5.39 186219 
21.2461  -27.516  5.39 3 PsA
22.3314  -53.506  5.39 211415 
23.1881    9.958  5.39 58 Peg
 0.2140  -27.661  5.40 kap02 Scl
 1.6200  -15.273  5.40 50 Cet
 2.7235  -50.693  5.40 iot Hor
 4.3518   50.107  5.40 27084 
 4.3998   60.792  5.40 27245 
 4.6176  -62.028  5.40 R Dor
 5.4771   17.982  5.40 115 Tau
 5.9551   20.177  5.40 Gore's Nova
 9.5553  -40.761  5.40 82694 
11.2507   -0.206  5.40 p05 Leo
13.4894   59.817  5.40 117376 
14.3414   12.890  5.40 18 Boo
15.9237  -24.051  5.40 142184 
16.2946   59.695  5.40 AT Dra
19.0704   -3.661  5.40 g Aql
19.6709   42.877  5.40 14 Cyg
20.7164   50.431  5.40 51 Cyg
22.8742  -39.024  5.40 216149 
 0.7788   55.358  5.41 4222 
 0.8248   74.984  5.41 23 Cas
 1.0718   -4.703  5.41 25 Cet
 4.5046  -12.995  5.41 228 Eri
 5.5423   63.085  5.41 17 Cam
 5.6707   30.505  5.41 26 Aur
 6.5506   -8.178  5.41 46229 
 6.5784  -36.252  5.41 46815 
10.3003   13.603  5.41 37 Leo
11.1015  -35.940  5.41 96146 
11.8092  -57.835  5.41 V918 Cen
12.6506  -27.277  5.41 109799 
15.7581  -15.751  5.41 eta Lib
16.4367  -37.622  5.41 6100 
16.4373  -29.761  5.41 12513 
17.5017    0.312  5.41 158352 
18.3395    7.272  5.41 168387 
18.3865   23.299  5.41 169110 
18.6257   33.491  5.41 172044 
19.5974   29.519  5.41 9 Cyg
20.0990   62.069  5.41 66 Dra
20.8605  -68.683  5.41 sig Pav
21.4708   66.919  5.41 7 Cep
 0.4945  -39.777  5.42 2490 
 0.6760   49.492  5.42 3574 
 1.4297  -41.363  5.42 8651 
 2.0746    0.248  5.42 60 Cet
 2.3875  -10.665  5.42 14691 
 2.3914   -0.772  5.42 70 Cet
 7.8996  -36.430  5.42 64572 
 8.4457  -42.236  5.42 71459 
 8.8758  -85.759  5.42 zet Oct
 9.1583   29.552  5.42 tau Cnc
11.1658  -28.217  5.42 10 Crt
12.8097   66.654  5.42 Tianyi 
13.7387    3.412  5.42 84 Vir
14.5003   -7.012  5.42 106 Vir
15.6783  -52.453  5.42 139129 
15.9451   37.876  5.42 lam CrB
16.2247   -8.610  5.42 16 Sco
18.6311    6.693  5.42 171834 
18.6897  -43.162  5.42 V718 CrA
20.6502   11.466  5.42 iot Del
21.4819  -88.850  5.42 Polaris Australis
22.1993  -11.441  5.42 e Aqr
23.5787   22.637  5.42 71 Peg
 0.6450   35.537  5.43 3421 
 0.6875   21.575  5.43 55 Psc
 1.2979   -2.369  5.43 39 Cet
 2.0158  -20.704  5.43 57 Cet
 2.7621   44.402  5.43 14 Per
 4.1739  -16.322  5.43 26326 
 4.5254   80.878  5.43 26836 
 5.1784    9.860  5.43 h Ori
 6.9280   -1.160  5.43 50747 
 7.2112   -0.345  5.43 21 Mon
 7.3995  -31.973  5.43 58155 
 8.5440  -19.663  5.43 72310 
13.8131  -17.984  5.43 87 Vir
14.6498  -46.241  5.43 a Lup
15.2191  -55.439  5.43 134270 
15.6321  -44.479  5.43 138816 
16.0014  -24.902  5.43 V913 Sco
17.1864  -10.554  5.43 155078 
17.9126   72.002  5.43 psi02 Dra
19.3131   23.072  5.43 2 Vul
19.4501  -23.911  5.43 chi03 Sgr
21.0343   46.255  5.43 60 Cyg
22.2621  -27.642  5.43 lam PsA
22.9698   48.818  5.43 217050 
23.0123    1.097  5.43 2 Psc
 0.9866   29.127  5.44 h Psc
 3.3934   77.823  5.44 19978 
 4.1933   -6.860  5.44 37 Eri
 5.6793  -32.617  5.44 37811 
 6.7723   28.943  5.44 28 Gem
 7.5541   17.031  5.44 59686 
 7.5793  -36.394  5.44 z Pup
 8.6684  -53.529  5.44 HW Vel
 8.9548   11.529  5.44 60 Cnc
 8.9747   32.813  5.44 sig02 Cnc
 9.7721  -76.893  5.44 nu. Cha
10.8016  -17.429  5.44 b01 Hya
11.9922  -56.456  5.44 103961 
12.4952  -39.179  5.44 u Cen
12.5376   24.429  5.44 21 Com
13.3694  -52.878  5.44 V964 Cen
15.0754  -32.740  5.44 132955 
15.9280   20.239  5.44 QY Ser
16.1068   67.744  5.44 145454 
16.3115  -53.871  5.44 V368 Nor
16.3507  -42.733  5.44 lam Nor
17.9686   -4.083  5.44 163532 
18.7781  -39.659  5.44 172991 
18.9278   41.636  5.44 175740 
20.5348   49.306  5.44 ome02 Cyg
21.9646  -37.134  5.44 208321 
22.8468   56.036  5.44 216174 
23.3445   48.763  5.44 11 And
 0.9322  -69.392  5.45 lam Tuc
 0.9385   23.763  5.45 36 And
 2.6707   22.068  5.45 nu. Ari
 2.9751  -23.763  5.45 4 Eri
 3.8305   23.496  5.45 23753 
 4.5346   15.744  5.45 81 Tau
 4.6909   12.245  5.45 93 Tau
 4.9081  -74.897  5.45 eta Men
 5.2592   73.974  5.45 BN Cam
 5.3331  -50.580  5.45 zet Pic
 5.5141  -47.061  5.45 36553 
 5.8100  -79.354  5.45 kap Men
 6.9160  -79.454  5.45 tet Men
 7.1888  -27.534  5.45 55070 
 7.2896  -15.632  5.45 56405 
 7.9421   47.497  5.45 26 Lyn
 8.6135   65.057  5.45 2 UMa
 8.6736  -79.053  5.45 eta Cha
 9.0699   24.353  5.45 nu. Cnc
 9.5296  -73.192  5.45 H Car
10.6402  -58.864  5.45 92207 
10.9167   -2.263  5.45 p01 Leo
11.0278   45.392  5.45 95212 
12.7558  -28.461  5.45 110666 
12.9455  -43.051  5.45 112213 
13.8204  -50.445  5.45 119971 
14.1340   -9.432  5.45 95 Vir
14.9688  -11.509  5.45 ksi02 Lib
15.4545   34.250  5.45 137704 
15.4819  -36.853  5.45 137432 
16.2416    4.959  5.45 9 Her
16.9298  -41.845  5.45 152234 
18.2952  -44.196  5.45 167096 
18.4800  -48.101  5.45 169405 
19.3647   -0.844  5.45 d Aql
19.6497  -14.245  5.45 184985 
21.6488   19.432  5.45 5 Peg
 1.1173   21.599  5.46 74 Psc
 3.5654   48.107  5.46 21699 
 3.7716   24.366  5.46 Celaeno 
 4.2524  -62.130  5.46 27304 
 4.6747  -14.312  5.46 29613 
 5.3667   41.109  5.46 34557 
 5.5426    3.309  5.46 n01 Ori
 5.5617  -38.497  5.46 36848 
 5.7973   49.834  5.46 omi Aur
 5.8149   17.736  5.46 130 Tau
 6.1263  -23.115  5.46 41841 
 6.9766  -24.665  5.46 51733 
 7.9185  -35.944  5.46 64802 
 8.6292  -62.942  5.46 73887 
 8.7893  -46.005  5.46 75149 
 8.8431  -40.414  5.46 h Vel
 9.1803   -8.890  5.46 20 Hya
 9.5157  -51.628  5.46 82419 
10.5588   14.008  5.46 46 Leo
11.6464  -47.886  5.46 C03 Cen
12.3322   75.022  5.46 107193 
13.6745   52.795  5.46 82 UMa
15.3476  -60.586  5.46 135591 
